,timestep,samples,flow,density,velocity
1192,7800,300,1684.0944,53.2,31.576662000000002
1193,8100,300,1694.5848,53.2,31.77333
1194,8400,300,1720.1088,53.2,32.251986
1195,8700,300,1688.0688,53.2,31.651236000000004
1196,9000,300,1672.3007999999998,53.2,31.355532000000004
1197,9300,300,1690.272,53.2,31.692491999999998
1198,9600,300,1679.2056,53.2,31.485077999999998
1199,9900,300,1674.8712000000003,53.2,31.4037
1200,1200,200,1672.8984,54.529999999999994,30.601746000000006
1201,1500,300,1595.7072,54.529999999999994,29.189591999999998
1202,1800,300,1628.1287999999997,54.529999999999994,29.782782
1203,2100,300,1621.1736,54.529999999999994,29.655504000000004
1204,2400,300,1599.336,54.529999999999994,29.256066
1205,2700,300,1610.8776,54.529999999999994,29.467152000000002
1206,3000,300,1615.3776,54.529999999999994,29.549502
1207,3300,300,1652.7815999999998,54.529999999999994,30.233736000000004
1208,3600,300,1657.6704,54.529999999999994,30.323106000000003
1209,3900,300,1640.1168,54.529999999999994,30.001968
1210,4200,300,1649.1528,54.529999999999994,30.167316000000003
1211,4500,300,1602.3024,54.529999999999994,29.310336
1212,4800,300,1626.3719999999998,54.529999999999994,29.750543999999998
1213,5100,300,1645.848,54.529999999999994,30.106890000000003
1214,5400,300,1622.6424000000002,54.529999999999994,29.682342000000006
1215,5700,300,1638.3672,54.529999999999994,29.97
1216,6000,300,1654.4016,54.529999999999994,30.263382
1217,6300,300,1664.2728,54.529999999999994,30.443849999999998
1218,6600,300,1664.7624,54.529999999999994,30.452868000000002
1219,6900,300,1650.888,54.529999999999994,30.199014
1220,7200,300,1638.9432,54.529999999999994,29.98053
1221,7500,300,1655.1432,54.529999999999994,30.276882
1222,7800,300,1644.8688,54.529999999999994,30.088908
1223,8100,300,1647.0647999999999,54.529999999999994,30.129084
1224,8400,300,1671.9551999999999,54.529999999999994,30.584466
1225,8700,300,1642.5504,54.529999999999994,30.046572
1226,9000,300,1664.2512,54.529999999999994,30.443472
1227,9300,300,1649.1671999999999,54.529999999999994,30.167532
1228,9600,300,1626.876,54.529999999999994,29.759832
1229,9900,300,1648.6272,54.529999999999994,30.157704000000003
1230,1200,200,1588.9176000000002,55.86,28.373597999999998
1231,1500,300,1598.4936,55.86,28.544616
1232,1800,300,1585.44,55.86,28.311552000000006
1233,2100,300,1572.1344000000001,55.86,28.073898000000003
1234,2400,300,1583.4096,55.86,28.275318000000002
1235,2700,300,1584.9071999999999,55.86,28.302048
1236,3000,300,1590.6455999999998,55.86,28.404432000000003
1237,3300,300,1586.0880000000002,55.86,28.323108
1238,3600,300,1597.9248,55.86,28.53441
1239,3900,300,1608.7535999999998,55.86,28.727838
1240,4200,300,1622.0952,55.86,28.966032000000002
1241,4500,300,1627.3656,55.86,29.060154
1242,4800,300,1611.36,55.86,28.774386
1243,5100,300,1591.5600000000002,55.86,28.42074
1244,5400,300,1598.4432000000002,55.86,28.543698000000003
1245,5700,300,1600.7471999999998,55.86,28.584846000000002
1246,6000,300,1597.7735999999998,55.86,28.531817999999998
1247,6300,300,1598.1623999999997,55.86,28.538622000000004
1248,6600,300,1598.9976,55.86,28.553634
1249,6900,300,1605.06,55.86,28.66185
1250,7200,300,1595.7792,55.86,28.496124000000002
1251,7500,300,1630.3680000000002,55.86,29.11383
1252,7800,300,1618.0415999999998,55.86,28.893726
1253,8100,300,1624.2192,55.86,29.003940000000004
1254,8400,300,1616.0112000000001,55.86,28.857438000000002
1255,8700,300,1614.5136,55.86,28.830654
1256,9000,300,1604.5992000000003,55.86,28.653642000000005
1257,9300,300,1601.172,55.86,28.592406
1258,9600,300,1649.2392000000002,55.86,29.45079
1259,9900,300,1596.8736000000001,55.86,28.515617999999996
1260,1200,200,1567.512,57.19,27.340308
1261,1500,300,1580.6088,57.19,27.568728
1262,1800,300,1611.8208,57.19,28.113102
1263,2100,300,1569.204,57.19,27.369846
1264,2400,300,1536.0839999999998,57.19,26.792099999999998
1265,2700,300,1563.9551999999999,57.19,27.278316000000004
1266,3000,300,1589.6952,57.19,27.727218
